direction,view,layer,span,fraction
San→Kan,first,1,src,0.18638
San→Kan,first,1,post_src,0.41328
San→Kan,first,1,tgt_self,0.0
San→Kan,first,2,pre_instr,0.06323
San→Kan,first,2,instruction,0.14443
San→Kan,first,2,src,0.21411
San→Kan,first,2,post_src,0.47031
San→Kan,first,2,tgt_self,0.0
San→Kan,first,3,pre_instr,0.31426
San→Kan,first,3,instruction,0.25898
San→Kan,first,3,src,0.13696
San→Kan,first,3,post_src,0.24854
San→Kan,first,3,tgt_self,0.0
San→Kan,first,4,pre_instr,0.33496
San→Kan,first,4,instruction,0.26553
San→Kan,first,4,src,0.13374
San→Kan,first,4,post_src,0.179
San→Kan,first,4,tgt_self,0.0
San→Kan,first,5,pre_instr,0.35098
San→Kan,first,5,instruction,0.29492
San→Kan,first,5,src,0.13887
San→Kan,first,5,post_src,0.12793
San→Kan,first,5,tgt_self,0.0
San→Kan,first,6,pre_instr,0.35117
San→Kan,first,6,instruction,0.28643
San→Kan,first,6,src,0.10847
San→Kan,first,6,post_src,0.17471
San→Kan,first,6,tgt_self,0.0
San→Kan,first,7,pre_instr,0.31543
San→Kan,first,7,instruction,0.25098
San→Kan,first,7,src,0.14692
San→Kan,first,7,post_src,0.17998
San→Kan,first,7,tgt_self,0.0
San→Kan,first,8,pre_instr,0.81406
San→Kan,first,8,instruction,0.00998
San→Kan,first,8,src,0.02954
San→Kan,first,8,post_src,0.08379
San→Kan,first,8,tgt_self,0.0
San→Kan,first,9,pre_instr,0.74258
San→Kan,first,9,instruction,0.05513
San→Kan,first,9,src,0.08613
San→Kan,first,9,post_src,0.071
San→Kan,first,9,tgt_self,0.0
San→Kan,first,10,pre_instr,0.74609
San→Kan,first,10,instruction,0.04939
San→Kan,first,10,src,0.09231
San→Kan,first,10,post_src,0.06099
San→Kan,first,10,tgt_self,0.0
San→Kan,first,11,pre_instr,0.75977
San→Kan,first,11,instruction,0.03704
San→Kan,first,11,src,0.0521
San→Kan,first,11,post_src,0.0835
San→Kan,first,11,tgt_self,0.0
San→Kan,first,12,pre_instr,0.6875
San→Kan,first,12,instruction,0.03632
San→Kan,first,12,src,0.06287
San→Kan,first,12,post_src,0.11855
San→Kan,first,12,tgt_self,0.0
San→Kan,first,13,pre_instr,0.58906
San→Kan,first,13,instruction,0.04912
San→Kan,first,13,src,0.09722
San→Kan,first,13,post_src,0.1502
San→Kan,first,13,tgt_self,0.0
San→Kan,first,14,pre_instr,0.61328
San→Kan,first,14,instruction,0.1042
San→Kan,first,14,src,0.10591
San→Kan,first,14,post_src,0.13115
San→Kan,first,14,tgt_self,0.0
San→Kan,first,15,pre_instr,0.50527
San→Kan,first,15,instruction,0.11934
San→Kan,first,15,src,0.06519
San→Kan,first,15,post_src,0.16826
San→Kan,first,15,tgt_self,0.0
San→Kan,first,16,pre_instr,0.50449
San→Kan,first,16,instruction,0.13125
San→Kan,first,16,src,0.08689
San→Kan,first,16,post_src,0.18584
San→Kan,first,16,tgt_self,0.0
San→Kan,first,17,pre_instr,0.60469
San→Kan,first,17,instruction,0.11221
San→Kan,first,17,src,0.07703
San→Kan,first,17,post_src,0.12017
San→Kan,first,17,tgt_self,0.0
San→Kan,first,18,pre_instr,0.48594
San→Kan,first,18,instruction,0.12495
San→Kan,first,18,src,0.12686
San→Kan,first,18,post_src,0.16982
San→Kan,first,18,tgt_self,0.0
San→Kan,first,19,pre_instr,0.33691
San→Kan,first,19,instruction,0.18105
San→Kan,first,19,src,0.22402
San→Kan,first,19,post_src,0.1874
San→Kan,first,19,tgt_self,0.0
San→Kan,first,20,pre_instr,0.55312
San→Kan,first,20,instruction,0.10142
San→Kan,first,20,src,0.12319
San→Kan,first,20,post_src,0.11904
San→Kan,first,20,tgt_self,0.0
San→Kan,first,21,pre_instr,0.5543
San→Kan,first,21,instruction,0.05752
San→Kan,first,21,src,0.23945
San→Kan,first,21,post_src,0.08447
San→Kan,first,21,tgt_self,0.0
San→Kan,first,22,pre_instr,0.4623
San→Kan,first,22,instruction,0.02709
San→Kan,first,22,src,0.32285
San→Kan,first,22,post_src,0.13467
San→Kan,first,22,tgt_self,0.0
San→Kan,first,23,pre_instr,0.60352
San→Kan,first,23,instruction,0.01531
San→Kan,first,23,src,0.16611
San→Kan,first,23,post_src,0.09731
San→Kan,first,23,tgt_self,0.0
San→Kan,first,24,pre_instr,0.60898
San→Kan,first,24,instruction,0.0376
San→Kan,first,24,src,0.2082
San→Kan,first,24,post_src,0.06216
San→Kan,first,24,tgt_self,0.0
San→Kan,first,25,pre_instr,0.65391
San→Kan,first,25,instruction,0.03665
San→Kan,first,25,src,0.20654
San→Kan,first,25,post_src,0.02769
San→Kan,first,25,tgt_self,0.0
San→Kan,first,26,pre_instr,0.78945
San→Kan,first,26,instruction,0.00756
San→Kan,first,26,src,0.04971
San→Kan,first,26,post_src,0.10254
San→Kan,first,26,tgt_self,0.0
San→Kan,first,27,pre_instr,0.88242
San→Kan,first,27,instruction,0.00931
San→Kan,first,27,src,0.05201
San→Kan,first,27,post_src,0.02086
San→Kan,first,27,tgt_self,0.0
San→Kan,first,28,pre_instr,0.88633
San→Kan,first,28,instruction,0.00805
San→Kan,first,28,src,0.03888
San→Kan,first,28,post_src,0.03779
San→Kan,first,28,tgt_self,0.0
San→Kan,first,29,pre_instr,0.77695
San→Kan,first,29,instruction,0.00743
San→Kan,first,29,src,0.07407
San→Kan,first,29,post_src,0.08965
San→Kan,first,29,tgt_self,0.0
San→Kan,first,30,pre_instr,0.86562
San→Kan,first,30,instruction,0.00587
San→Kan,first,30,src,0.07047
San→Kan,first,30,post_src,0.03338
San→Kan,first,30,tgt_self,0.0
San→Kan,first,31,pre_instr,0.90664
San→Kan,first,31,instruction,0.00266
San→Kan,first,31,src,0.01506
San→Kan,first,31,post_src,0.05416
San→Kan,first,31,tgt_self,0.0
San→Kan,first,32,pre_instr,0.89102
San→Kan,first,32,instruction,0.00237
San→Kan,first,32,src,0.02123
San→Kan,first,32,post_src,0.05667
San→Kan,first,32,tgt_self,0.0
San→Kan,first,33,pre_instr,0.88008
San→Kan,first,33,instruction,0.00318
San→Kan,first,33,src,0.03107
San→Kan,first,33,post_src,0.04855
San→Kan,first,33,tgt_self,0.0
San→Kan,first,34,pre_instr,0.91602
San→Kan,first,34,instruction,0.00296
San→Kan,first,34,src,0.02971
San→Kan,first,34,post_src,0.01836
San→Kan,first,34,tgt_self,0.0
San→Kan,first,35,pre_instr,0.87539
San→Kan,first,35,instruction,0.00284
San→Kan,first,35,src,0.02441
San→Kan,first,35,post_src,0.04834
San→Kan,first,35,tgt_self,0.0
San→Kan,first,36,pre_instr,0.80234
San→Kan,first,36,instruction,0.00642
San→Kan,first,36,src,0.0183
San→Kan,first,36,post_src,0.09636
San→Kan,first,36,tgt_self,0.0
San→Kan,later,1,pre_instr,0.00487
San→Kan,later,1,instruction,0.01982
San→Kan,later,1,src,0.09307
San→Kan,later,1,post_src,0.05515
San→Kan,later,1,tgt_self,0.53555
San→Kan,later,2,pre_instr,0.03356
San→Kan,later,2,instruction,0.08518
San→Kan,later,2,src,0.15625
San→Kan,later,2,post_src,0.11602
San→Kan,later,2,tgt_self,0.55586
San→Kan,later,3,pre_instr,0.26641
San→Kan,later,3,instruction,0.22422
San→Kan,later,3,src,0.1072
San→Kan,later,3,post_src,0.05481
San→Kan,later,3,tgt_self,0.32441
San→Kan,later,4,pre_instr,0.29912
San→Kan,later,4,instruction,0.25156
San→Kan,later,4,src,0.08127
San→Kan,later,4,post_src,0.03589
San→Kan,later,4,tgt_self,0.30254
San→Kan,later,5,pre_instr,0.31572
San→Kan,later,5,instruction,0.24609
San→Kan,later,5,src,0.07871
San→Kan,later,5,post_src,0.01954
San→Kan,later,5,tgt_self,0.3082
San→Kan,later,6,pre_instr,0.32529
San→Kan,later,6,instruction,0.26787
San→Kan,later,6,src,0.06853
San→Kan,later,6,post_src,0.03018
San→Kan,later,6,tgt_self,0.25264
San→Kan,later,7,pre_instr,0.23096
San→Kan,later,7,instruction,0.18223
San→Kan,later,7,src,0.10259
San→Kan,later,7,post_src,0.03679
San→Kan,later,7,tgt_self,0.36113
San→Kan,later,8,pre_instr,0.66016
San→Kan,later,8,instruction,0.00789
San→Kan,later,8,src,0.05061
San→Kan,later,8,post_src,0.02538
San→Kan,later,8,tgt_self,0.20439
San→Kan,later,9,pre_instr,0.62969
San→Kan,later,9,instruction,0.02106
San→Kan,later,9,src,0.09656
San→Kan,later,9,post_src,0.01891
San→Kan,later,9,tgt_self,0.18916
San→Kan,later,10,pre_instr,0.6875
San→Kan,later,10,instruction,0.01859
San→Kan,later,10,src,0.1189
San→Kan,later,10,post_src,0.01262
San→Kan,later,10,tgt_self,0.12139
San→Kan,later,11,pre_instr,0.62852
San→Kan,later,11,instruction,0.01774
San→Kan,later,11,src,0.08262
San→Kan,later,11,post_src,0.02302
San→Kan,later,11,tgt_self,0.18594
San→Kan,later,12,pre_instr,0.57148
San→Kan,later,12,instruction,0.01898
San→Kan,later,12,src,0.12686
San→Kan,later,12,post_src,0.02742
San→Kan,later,12,tgt_self,0.20771
San→Kan,later,13,pre_instr,0.51855
San→Kan,later,13,instruction,0.01551
San→Kan,later,13,src,0.13564
San→Kan,later,13,post_src,0.03448
San→Kan,later,13,tgt_self,0.23975
San→Kan,later,14,pre_instr,0.51133
San→Kan,later,14,instruction,0.01777
San→Kan,later,14,src,0.23379
San→Kan,later,14,post_src,0.01586
San→Kan,later,14,tgt_self,0.19248
San→Kan,later,15,pre_instr,0.39453
San→Kan,later,15,instruction,0.0188
San→Kan,later,15,src,0.14482
San→Kan,later,15,post_src,0.02123
San→Kan,later,15,tgt_self,0.35488
San→Kan,later,16,pre_instr,0.36914
San→Kan,later,16,instruction,0.01937
San→Kan,later,16,src,0.2127
San→Kan,later,16,post_src,0.04037
San→Kan,later,16,tgt_self,0.31074
San→Kan,later,17,pre_instr,0.45625
San→Kan,later,17,instruction,0.02166
San→Kan,later,17,src,0.18662
San→Kan,later,17,post_src,0.02791
San→Kan,later,17,tgt_self,0.25449
San→Kan,later,18,pre_instr,0.34824
San→Kan,later,18,instruction,0.01913
San→Kan,later,18,src,0.21523
San→Kan,later,18,post_src,0.02334
San→Kan,later,18,tgt_self,0.33066
San→Kan,later,19,pre_instr,0.34805
San→Kan,later,19,instruction,0.01624
San→Kan,later,19,src,0.26953
San→Kan,later,19,post_src,0.02204
San→Kan,later,19,tgt_self,0.2999
San→Kan,later,20,pre_instr,0.46699
San→Kan,later,20,instruction,0.01229
San→Kan,later,20,src,0.16875
San→Kan,later,20,post_src,0.02009
San→Kan,later,20,tgt_self,0.29219
San→Kan,later,21,pre_instr,0.50313
San→Kan,later,21,instruction,0.00527
San→Kan,later,21,src,0.20918
San→Kan,later,21,post_src,0.01366
San→Kan,later,21,tgt_self,0.21025
San→Kan,later,22,pre_instr,0.45625
San→Kan,later,22,instruction,0.00671
San→Kan,later,22,src,0.20352
San→Kan,later,22,post_src,0.01501
San→Kan,later,22,tgt_self,0.26924
San→Kan,later,23,pre_instr,0.51426
San→Kan,later,23,instruction,0.00583
San→Kan,later,23,src,0.10239
San→Kan,later,23,post_src,0.02143
San→Kan,later,23,tgt_self,0.25703
San→Kan,later,24,pre_instr,0.56875
San→Kan,later,24,instruction,0.00726
San→Kan,later,24,src,0.14082
San→Kan,later,24,post_src,0.01059
San→Kan,later,24,tgt_self,0.21279
San→Kan,later,25,pre_instr,0.68672
San→Kan,later,25,instruction,0.00728
San→Kan,later,25,src,0.1333
San→Kan,later,25,post_src,0.00769
San→Kan,later,25,tgt_self,0.1144
San→Kan,later,26,pre_instr,0.7793
San→Kan,later,26,instruction,0.00239
San→Kan,later,26,src,0.03185
San→Kan,later,26,post_src,0.00665
San→Kan,later,26,tgt_self,0.14165
San→Kan,later,27,pre_instr,0.87031
San→Kan,later,27,instruction,0.00308
San→Kan,later,27,src,0.04486
San→Kan,later,27,post_src,0.0048
San→Kan,later,27,tgt_self,0.06262
San→Kan,later,28,pre_instr,0.87969
San→Kan,later,28,instruction,0.00305
San→Kan,later,28,src,0.02313
San→Kan,later,28,post_src,0.0086
San→Kan,later,28,tgt_self,0.06538
San→Kan,later,29,pre_instr,0.76445
San→Kan,later,29,instruction,0.00262
San→Kan,later,29,src,0.05256
San→Kan,later,29,post_src,0.00702
San→Kan,later,29,tgt_self,0.12856
San→Kan,later,30,pre_instr,0.89023
San→Kan,later,30,instruction,0.00203
San→Kan,later,30,src,0.06205
San→Kan,later,30,post_src,0.00422
San→Kan,later,30,tgt_self,0.03345
San→Kan,later,31,pre_instr,0.91172
San→Kan,later,31,instruction,0.00171
San→Kan,later,31,src,0.0123
San→Kan,later,31,post_src,0.00408
San→Kan,later,31,tgt_self,0.0533
San→Kan,later,32,pre_instr,0.90078
San→Kan,later,32,instruction,0.00146
San→Kan,later,32,src,0.01384
San→Kan,later,32,post_src,0.00366
San→Kan,later,32,tgt_self,0.06216
San→Kan,later,33,pre_instr,0.87578
San→Kan,later,33,instruction,0.00237
San→Kan,later,33,src,0.01784
San→Kan,later,33,post_src,0.00974
San→Kan,later,33,tgt_self,0.074
San→Kan,later,34,pre_instr,0.88672
San→Kan,later,34,instruction,0.00232
San→Kan,later,34,src,0.02307
San→Kan,later,34,post_src,0.00672
San→Kan,later,34,tgt_self,0.06765
San→Kan,later,35,pre_instr,0.83516
San→Kan,later,35,instruction,0.0033
San→Kan,later,35,src,0.02407
San→Kan,later,35,post_src,0.01261
San→Kan,later,35,tgt_self,0.07979
San→Kan,later,36,pre_instr,0.725
San→Kan,later,36,instruction,0.00649
San→Kan,later,36,src,0.02048
San→Kan,later,36,post_src,0.01775
San→Kan,later,36,tgt_self,0.14009
Hin→San,all,1,pre_instr,0.00381
Hin→San,all,1,instruction,0.01626
Hin→San,all,1,src,0.11284
Hin→San,all,1,post_src,0.06074
Hin→San,all,1,tgt_self,0.51484
Hin→San,all,2,pre_instr,0.02615
Hin→San,all,2,instruction,0.0751
Hin→San,all,2,src,0.19482
Hin→San,all,2,post_src,0.10586
Hin→San,all,2,tgt_self,0.53574
Hin→San,all,3,pre_instr,0.2415
Hin→San,all,3,instruction,0.20918
Hin→San,all,3,src,0.13379
Hin→San,all,3,post_src,0.05479
Hin→San,all,3,tgt_self,0.33437
Hin→San,all,4,pre_instr,0.26924
Hin→San,all,4,instruction,0.22881
Hin→San,all,4,src,0.12861
Hin→San,all,4,post_src,0.04128
Hin→San,all,4,tgt_self,0.30312
Hin→San,all,5,pre_instr,0.27559
Hin→San,all,5,instruction,0.22734
Hin→San,all,5,src,0.11343
Hin→San,all,5,post_src,0.02025
Hin→San,all,5,tgt_self,0.31621
Hin→San,all,6,pre_instr,0.2873
Hin→San,all,6,instruction,0.23604
Hin→San,all,6,src,0.11064
Hin→San,all,6,post_src,0.03521
Hin→San,all,6,tgt_self,0.26943
Hin→San,all,7,pre_instr,0.21289
Hin→San,all,7,instruction,0.1665
Hin→San,all,7,src,0.14517
Hin→San,all,7,post_src,0.03418
Hin→San,all,7,tgt_self,0.35508
Hin→San,all,8,pre_instr,0.60234
Hin→San,all,8,instruction,0.00637
Hin→San,all,8,src,0.06882
Hin→San,all,8,post_src,0.02837
Hin→San,all,8,tgt_self,0.24248
Hin→San,all,9,pre_instr,0.56367
Hin→San,all,9,instruction,0.01828
Hin→San,all,9,src,0.13794
Hin→San,all,9,post_src,0.02118
Hin→San,all,9,tgt_self,0.21074
Hin→San,all,10,pre_instr,0.6082
Hin→San,all,10,instruction,0.01634
Hin→San,all,10,src,0.16348
Hin→San,all,10,post_src,0.01535
Hin→San,all,10,tgt_self,0.15381
Hin→San,all,11,pre_instr,0.57734
Hin→San,all,11,instruction,0.01705
Hin→San,all,11,src,0.10483
Hin→San,all,11,post_src,0.02491
Hin→San,all,11,tgt_self,0.2084
Hin→San,all,12,pre_instr,0.48301
Hin→San,all,12,instruction,0.02026
Hin→San,all,12,src,0.15645
Hin→San,all,12,post_src,0.03514
Hin→San,all,12,tgt_self,0.25547
Hin→San,all,13,pre_instr,0.45605
Hin→San,all,13,instruction,0.01546
Hin→San,all,13,src,0.17578
Hin→San,all,13,post_src,0.04012
Hin→San,all,13,tgt_self,0.25361
Hin→San,all,14,pre_instr,0.40645
Hin→San,all,14,instruction,0.01883
Hin→San,all,14,src,0.2877
Hin→San,all,14,post_src,0.02018
Hin→San,all,14,tgt_self,0.23643
Hin→San,all,15,pre_instr,0.32988
Hin→San,all,15,instruction,0.01964
Hin→San,all,15,src,0.16689
Hin→San,all,15,post_src,0.02252
Hin→San,all,15,tgt_self,0.39004
Hin→San,all,16,pre_instr,0.30586
Hin→San,all,16,instruction,0.01857
Hin→San,all,16,src,0.25098
Hin→San,all,16,post_src,0.03829
Hin→San,all,16,tgt_self,0.33906
Hin→San,all,17,pre_instr,0.36113
Hin→San,all,17,instruction,0.02429
Hin→San,all,17,src,0.23887
Hin→San,all,17,post_src,0.0311
Hin→San,all,17,tgt_self,0.2875
Hin→San,all,18,pre_instr,0.25654
Hin→San,all,18,instruction,0.02184
Hin→San,all,18,src,0.26006
Hin→San,all,18,post_src,0.03079
Hin→San,all,18,tgt_self,0.36973
Hin→San,all,19,pre_instr,0.2752
Hin→San,all,19,instruction,0.01873
Hin→San,all,19,src,0.30469
Hin→San,all,19,post_src,0.02983
Hin→San,all,19,tgt_self,0.3252
Hin→San,all,20,pre_instr,0.39414
Hin→San,all,20,instruction,0.01497
Hin→San,all,20,src,0.20352
Hin→San,all,20,post_src,0.02866
Hin→San,all,20,tgt_self,0.32051
Hin→San,all,21,pre_instr,0.38203
Hin→San,all,21,instruction,0.00754
Hin→San,all,21,src,0.27627
Hin→San,all,21,post_src,0.0223
Hin→San,all,21,tgt_self,0.25762
Hin→San,all,22,pre_instr,0.3748
Hin→San,all,22,instruction,0.00834
Hin→San,all,22,src,0.2416
Hin→San,all,22,post_src,0.02397
Hin→San,all,22,tgt_self,0.30088
Hin→San,all,23,pre_instr,0.41953
Hin→San,all,23,instruction,0.00628
Hin→San,all,23,src,0.13359
Hin→San,all,23,post_src,0.03357
Hin→San,all,23,tgt_self,0.3082
Hin→San,all,24,pre_instr,0.50371
Hin→San,all,24,instruction,0.01198
Hin→San,all,24,src,0.17139
Hin→San,all,24,post_src,0.01447
Hin→San,all,24,tgt_self,0.24072
Hin→San,all,25,pre_instr,0.56484
Hin→San,all,25,instruction,0.01529
Hin→San,all,25,src,0.20332
Hin→San,all,25,post_src,0.01215
Hin→San,all,25,tgt_self,0.14365
Hin→San,all,26,pre_instr,0.7332
Hin→San,all,26,instruction,0.00225
Hin→San,all,26,src,0.04524
Hin→San,all,26,post_src,0.01187
Hin→San,all,26,tgt_self,0.16484
Hin→San,all,27,pre_instr,0.82969
Hin→San,all,27,instruction,0.00225
Hin→San,all,27,src,0.07366
Hin→San,all,27,post_src,0.00704
Hin→San,all,27,tgt_self,0.07092
Hin→San,all,28,pre_instr,0.84609
Hin→San,all,28,instruction,0.00215
Hin→San,all,28,src,0.03759
Hin→San,all,28,post_src,0.01157
Hin→San,all,28,tgt_self,0.08081
Hin→San,all,29,pre_instr,0.72305
Hin→San,all,29,instruction,0.00173
Hin→San,all,29,src,0.08083
Hin→San,all,29,post_src,0.00913
Hin→San,all,29,tgt_self,0.13911
Hin→San,all,30,pre_instr,0.86523
Hin→San,all,30,instruction,0.00126
Hin→San,all,30,src,0.08091
Hin→San,all,30,post_src,0.00549
Hin→San,all,30,tgt_self,0.03892
Hin→San,all,31,pre_instr,0.89414
Hin→San,all,31,instruction,0.00152
Hin→San,all,31,src,0.01956
Hin→San,all,31,post_src,0.00706
Hin→San,all,31,tgt_self,0.05652
Hin→San,all,32,pre_instr,0.89375
Hin→San,all,32,instruction,0.0013
Hin→San,all,32,src,0.02258
Hin→San,all,32,post_src,0.00554
Hin→San,all,32,tgt_self,0.05715
Hin→San,all,33,pre_instr,0.83945
Hin→San,all,33,instruction,0.00207
Hin→San,all,33,src,0.03441
Hin→San,all,33,post_src,0.01425
Hin→San,all,33,tgt_self,0.08389
Hin→San,all,34,pre_instr,0.84414
Hin→San,all,34,instruction,0.00207
Hin→San,all,34,src,0.05171
Hin→San,all,34,post_src,0.01455
Hin→San,all,34,tgt_self,0.06431
Hin→San,all,35,pre_instr,0.77461
Hin→San,all,35,instruction,0.00269
Hin→San,all,35,src,0.04231
Hin→San,all,35,post_src,0.01946
Hin→San,all,35,tgt_self,0.09692
Hin→San,all,36,pre_instr,0.70312
Hin→San,all,36,instruction,0.00516
Hin→San,all,36,src,0.03362
Hin→San,all,36,post_src,0.02335
Hin→San,all,36,tgt_self,0.11978
Hin→San,first,1,pre_instr,0.00509
Hin→San,first,1,instruction,0.02338
Hin→San,first,1,src,0.24746
Hin→San,first,1,post_src,0.38906
Hin→San,first,1,tgt_self,0.0
Hin→San,first,2,pre_instr,0.04814
Hin→San,first,2,instruction,0.14028
Hin→San,first,2,src,0.24678
Hin→San,first,2,post_src,0.46113
Hin→San,first,2,tgt_self,0.0
Hin→San,first,3,pre_instr,0.30312
Hin→San,first,3,instruction,0.26055
Hin→San,first,3,src,0.14199
Hin→San,first,3,post_src,0.25693
Hin→San,first,3,tgt_self,0.0
Hin→San,first,4,pre_instr,0.28408
Hin→San,first,4,instruction,0.24111
Hin→San,first,4,src,0.23496
Hin→San,first,4,post_src,0.19238
Hin→San,first,4,tgt_self,0.0
Hin→San,first,5,pre_instr,0.32617
Hin→San,first,5,instruction,0.31465
Hin→San,first,5,src,0.18838
Hin→San,first,5,post_src,0.08242
Hin→San,first,5,tgt_self,0.0
Hin→San,first,6,pre_instr,0.29961
Hin→San,first,6,instruction,0.24414
Hin→San,first,6,src,0.18638
Hin→San,first,6,post_src,0.20312
Hin→San,first,6,tgt_self,0.0
Hin→San,first,7,pre_instr,0.2793
Hin→San,first,7,instruction,0.23682
Hin→San,first,7,src,0.2124
Hin→San,first,7,post_src,0.175
Hin→San,first,7,tgt_self,0.0
Hin→San,first,8,pre_instr,0.69414
Hin→San,first,8,instruction,0.01758
Hin→San,first,8,src,0.08916
Hin→San,first,8,post_src,0.15674
Hin→San,first,8,tgt_self,0.0
Hin→San,first,9,pre_instr,0.60117
Hin→San,first,9,instruction,0.0595
Hin→San,first,9,src,0.11455
Hin→San,first,9,post_src,0.14458
Hin→San,first,9,tgt_self,0.0
Hin→San,first,10,pre_instr,0.65586
Hin→San,first,10,instruction,0.07017
Hin→San,first,10,src,0.13799
Hin→San,first,10,post_src,0.07783
Hin→San,first,10,tgt_self,0.0
Hin→San,first,11,pre_instr,0.63281
Hin→San,first,11,instruction,0.06428
Hin→San,first,11,src,0.07302
Hin→San,first,11,post_src,0.14194
Hin→San,first,11,tgt_self,0.0
Hin→San,first,12,pre_instr,0.4668
Hin→San,first,12,instruction,0.09805
Hin→San,first,12,src,0.12803
Hin→San,first,12,post_src,0.22734
Hin→San,first,12,tgt_self,0.0
Hin→San,first,13,pre_instr,0.54219
Hin→San,first,13,instruction,0.05222
Hin→San,first,13,src,0.12358
Hin→San,first,13,post_src,0.18359
Hin→San,first,13,tgt_self,0.0
Hin→San,first,14,pre_instr,0.45566
Hin→San,first,14,instruction,0.11299
Hin→San,first,14,src,0.19268
Hin→San,first,14,post_src,0.18652
Hin→San,first,14,tgt_self,0.0
Hin→San,first,15,pre_instr,0.3998
Hin→San,first,15,instruction,0.1374
Hin→San,first,15,src,0.11973
Hin→San,first,15,post_src,0.22285
Hin→San,first,15,tgt_self,0.0
Hin→San,first,16,pre_instr,0.42832
Hin→San,first,16,instruction,0.0875
Hin→San,first,16,src,0.16885
Hin→San,first,16,post_src,0.23154
Hin→San,first,16,tgt_self,0.0
Hin→San,first,17,pre_instr,0.46133
Hin→San,first,17,instruction,0.1272
Hin→San,first,17,src,0.15713
Hin→San,first,17,post_src,0.16406
Hin→San,first,17,tgt_self,0.0
Hin→San,first,18,pre_instr,0.32266
Hin→San,first,18,instruction,0.11196
Hin→San,first,18,src,0.27471
Hin→San,first,18,post_src,0.1874
Hin→San,first,18,tgt_self,0.0
Hin→San,first,19,pre_instr,0.275
Hin→San,first,19,instruction,0.16284
Hin→San,first,19,src,0.2666
Hin→San,first,19,post_src,0.22598
Hin→San,first,19,tgt_self,0.0
Hin→San,first,20,pre_instr,0.43008
Hin→San,first,20,instruction,0.11011
Hin→San,first,20,src,0.24941
Hin→San,first,20,post_src,0.1374
Hin→San,first,20,tgt_self,0.0
Hin→San,first,21,pre_instr,0.39824
Hin→San,first,21,instruction,0.05491
Hin→San,first,21,src,0.35957
Hin→San,first,21,post_src,0.11714
Hin→San,first,21,tgt_self,0.0
Hin→San,first,22,pre_instr,0.36055
Hin→San,first,22,instruction,0.04658
Hin→San,first,22,src,0.3332
Hin→San,first,22,post_src,0.16924
Hin→San,first,22,tgt_self,0.0
Hin→San,first,23,pre_instr,0.51523
Hin→San,first,23,instruction,0.01738
Hin→San,first,23,src,0.19277
Hin→San,first,23,post_src,0.12256
Hin→San,first,23,tgt_self,0.0
Hin→San,first,24,pre_instr,0.55684
Hin→San,first,24,instruction,0.05269
Hin→San,first,24,src,0.25693
Hin→San,first,24,post_src,0.06619
Hin→San,first,24,tgt_self,0.0
Hin→San,first,25,pre_instr,0.53027
Hin→San,first,25,instruction,0.05393
Hin→San,first,25,src,0.30352
Hin→San,first,25,post_src,0.03544
Hin→San,first,25,tgt_self,0.0
Hin→San,first,26,pre_instr,0.70742
Hin→San,first,26,instruction,0.00596
Hin→San,first,26,src,0.08235
Hin→San,first,26,post_src,0.11973
Hin→San,first,26,tgt_self,0.0
Hin→San,first,27,pre_instr,0.80703
Hin→San,first,27,instruction,0.00589
Hin→San,first,27,src,0.12622
Hin→San,first,27,post_src,0.03285
Hin→San,first,27,tgt_self,0.0
Hin→San,first,28,pre_instr,0.86602
Hin→San,first,28,instruction,0.004
Hin→San,first,28,src,0.05808
Hin→San,first,28,post_src,0.03629
Hin→San,first,28,tgt_self,0.0
Hin→San,first,29,pre_instr,0.73828
Hin→San,first,29,instruction,0.00403
Hin→San,first,29,src,0.10186
Hin→San,first,29,post_src,0.08333
Hin→San,first,29,tgt_self,0.0
Hin→San,first,30,pre_instr,0.85508
Hin→San,first,30,instruction,0.00226
Hin→San,first,30,src,0.10281
Hin→San,first,30,post_src,0.0266
Hin→San,first,30,tgt_self,0.0
Hin→San,first,31,pre_instr,0.8832
Hin→San,first,31,instruction,0.00212
Hin→San,first,31,src,0.02849
Hin→San,first,31,post_src,0.05488
Hin→San,first,31,tgt_self,0.0
Hin→San,first,32,pre_instr,0.875
Hin→San,first,32,instruction,0.00272
Hin→San,first,32,src,0.03666
Hin→San,first,32,post_src,0.04534
Hin→San,first,32,tgt_self,0.0
Hin→San,first,33,pre_instr,0.8293
Hin→San,first,33,instruction,0.00255
Hin→San,first,33,src,0.04733
Hin→San,first,33,post_src,0.05959
Hin→San,first,33,tgt_self,0.0
Hin→San,first,34,pre_instr,0.88359
Hin→San,first,34,instruction,0.00234
Hin→San,first,34,src,0.05435
Hin→San,first,34,post_src,0.02797
Hin→San,first,34,tgt_self,0.0
Hin→San,first,35,pre_instr,0.83789
Hin→San,first,35,instruction,0.00248
Hin→San,first,35,src,0.04066
Hin→San,first,35,post_src,0.04288
Hin→San,first,35,tgt_self,0.0
Hin→San,first,36,pre_instr,0.76875
Hin→San,first,36,instruction,0.00585
Hin→San,first,36,src,0.03737
Hin→San,first,36,post_src,0.06831
Hin→San,first,36,tgt_self,0.0
Hin→San,later,1,pre_instr,0.00378
Hin→San,later,1,instruction,0.01611
Hin→San,later,1,src,0.10942
Hin→San,later,1,post_src,0.05303
Hin→San,later,1,tgt_self,0.52656
Hin→San,later,2,pre_instr,0.02577
Hin→San,later,2,instruction,0.07402
